Player ID,Player Name,Team
4156,Rafael Martins,Levante
4157,Manu del Moral,Eibar
4158,Abraham,Eibar
4159,Guillermo,Athletic Club
4160,David Costas,Celta Vigo
4162,Gaizka Toquero,Alaves
4163,Luis Martins,Granada
4164,Mohamed Sissoko,Levante
4167,Mané,Almeria
4168,Javi Muñoz,Alaves
4169,Iván Sánchez,Real Valladolid
4170,Antonio Marín,Almeria
4173,López Garai,Cordoba
4175,Pere Milla,Elche
4176,Xisco,Cordoba
4177,Álex Fernández,Cadiz
4178,Abdoul Sissoko,Granada
4180,Héctor Yuste,Granada
4181,Alfredo Ortuño,Granada
4182,Gaztañaga,Real Sociedad
4183,Vitorino Antunes,Getafe
4184,Hélder Postiga,Deportivo La Coruna
4185,Erik Morán,Leganes
4186,Pol,Elche
4188,Quique González,Eibar
4189,Teerasil Dangda,Almeria
4190,Daniel Larsson,Granada
4191,Ezequiel Rescaldani,Malaga
4192,Luque,Espanyol
4193,Aitor Fernández,Osasuna
4194,Fran Sol,Villarreal
4196,Fran Serrano,Cordoba
4197,Sergio García,Cordoba
4199,Anton Shvets,FK Akhmat
4202,Kevin,Celta Vigo
4205,Mario Arqués,Elche
4206,Jonathan Pereira,Rayo Vallecano
4207,Héctor Rodas,Levante
4208,Míchel,Real Valladolid
4209,Carlos Caballero,Cordoba
4210,Dany Nounkeu,Evian Thonon Gaillard
4211,Víctor Pérez,Levante
4213,Iker Hernández,Real Sociedad
4215,José Carlos,Cordoba
4216,Carlos Selfa,Almeria
4217,Sulayman Marreh,Granada
4218,Jaime Gavilán,Levante
4219,Juan Carlos,SD Huesca
4221,Raúl Rodríguez,Espanyol
4223,Mike Havenaar,Cordoba
4226,Darwin Machís,Real Valladolid
4227,Gaspar,Almeria
4229,Raúl de Tomás,Rayo Vallecano
4231,Rafa,Paderborn
4232,Héctor,Atletico Madrid
4233,Thorsten Kirschbaum,VfB Stuttgart
4234,Simon Rolfes,Bayer Leverkusen
4235,Petr Jirácek,Hamburger SV
4236,Sinan Kurt,Hertha Berlin
4237,Marcel Ndjeng,Hertha Berlin
4238,John Heitinga,Hertha Berlin
4239,Sebastian Kehl,Borussia Dortmund
4240,Jeremy Dudziak,Greuther Fuerth
4241,Pavel Krmas,Freiburg
4242,Stefan Mitrovic,Getafe
4243,Christian Günter,Freiburg
4244,Karim Guédé,Freiburg
4245,Julian Schuster,Freiburg
4246,Mike Frantz,Freiburg
4247,Maximilian Philipp,Werder Bremen
4248,Nils Petersen,Freiburg
4249,Mensur Mujdza,Freiburg
4250,Nicolas Höfler,Freiburg
4252,Marc Torrejón,Freiburg
4253,Nikolce Noveski,Mainz 05
4255,Stefanos Kapino,Arminia Bielefeld
4256,Lukas Kruse,Paderborn
4257,Michael Heinloth,Paderborn
4258,Uwe Hünemeier,Paderborn
4259,Daniel Brückner,Paderborn
4260,Patrick Ziegler,Paderborn
4261,Jens Wemmer,Paderborn
4262,Alban Meha,Paderborn
4263,Srdjan Lakic,Paderborn
4264,Mahir Saglik,Paderborn
4265,Süleyman Koc,Paderborn
4266,Marvin Bakalorz,Hannover 96
4267,Florian Hartherz,Paderborn
4268,Christian Strohdiek,Paderborn
4270,Andreas Beck,VfB Stuttgart
4271,Janik Haberer,Union Berlin
4272,Anderson,Eintracht Frankfurt
4273,Alexander Madlung,Eintracht Frankfurt
4274,Nélson Haedo Valdez,Eintracht Frankfurt
4275,Lucas Piazon,Chievo
4276,Slawomir Peszko,FC Cologne
4277,Daniel Halfar,FC Cologne
4278,Miso Brecko,FC Cologne
4279,Raphael Wolf,Werder Bremen
4280,Davie Selke,FC Cologne
4281,Cedrick Makiadi,Werder Bremen
4282,Marcell Jansen,Hamburger SV
4283,Mohamed Gouaida,Hamburger SV
4285,Thomas Bröker,FC Cologne
4286,Adam Matuschyk,FC Cologne
4287,Sejad Salihovic,Hamburger SV
4288,Immanuel Höhn,Darmstadt
4289,Dani Schahin,Freiburg
4290,Nikola Djurdjic,Augsburg
4291,Marc-Oliver Kempf,Hertha Berlin
4293,Didier Ya Konan,Hannover 96
4294,Oliver Kirch,Borussia Dortmund
4295,Marc Vucinovic,Paderborn
4296,Moritz Stoppelkamp,Paderborn
4297,Stefan Kutschke,Paderborn
4299,Jefferson Farfán,Lokomotiv Moscow
4300,Tranquillo Barnetta,Schalke 04
4301,Timon Wellenreuther,Schalke 04
4302,Marcel Sobottka,Fortuna Duesseldorf
4304,Sami Allagui,Hertha Berlin
4307,Jan Schlaudraff,Hannover 96
4309,Atsuto Uchida,Schalke 04
4311,Idir Ouali,Paderborn
4312,Marnon Busch,Werder Bremen
4313,Janis Blaswich,RasenBallsport Leipzig
4315,Marius Stankevicius,Hannover 96
4316,Kai Herdling,Hoffenheim
4317,Hajime Hosogai,Hertha Berlin
4323,Julian Green,Greuther Fuerth
4325,João Pereira,Hannover 96
4328,Jerome Kiesewetter,VfB Stuttgart
4329,Marvin Ducksch,Werder Bremen
4330,Lukas Görtler,Bayern Munich
4333,Ronny Marcos,Hamburger SV
4334,Mirnes Pepic,Paderborn
4335,Nicolai Rapp,Werder Bremen
4336,Raphael Framberger,Augsburg
4338,Sercan Sararer,VfB Stuttgart
4339,Mats Møller Dæhli,Freiburg
4340,Grischa Prömel,Hoffenheim
4342,Christian Pander,Hannover 96
4344,Florian Kath,Freiburg
4345,Christopher Jullien,Montpellier
4346,Sebastian Kerk,Nuernberg
4347,Philipp Zulechner,Freiburg
4348,Tolgay Arslan,Udinese
4349,Richard Strebinger,Werder Bremen
4352,Ronny Philp,Augsburg
4353,Marcel de Jong,Augsburg
4354,Petar Sliskovic,Mainz 05
4355,Patrick Pflücke,Mainz 05
4356,Julian Koch,Mainz 05
4358,Leopold Zingerle,Paderborn
4360,Timo Hildebrand,Eintracht Frankfurt
4361,Martin Lanig,Eintracht Frankfurt
4362,Junior Malanda,Wolfsburg
4363,Thomas Bertels,Paderborn
4366,Sebastian Freis,Freiburg
4367,Eljero Elia,Southampton
4370,Stefan Thesker,Hannover 96
4371,Chinedu Obasi,Schalke 04
4372,Ludovic Obraniak,Werder Bremen
4373,Valmir Nafiu,Hamburger SV
4374,Matti Steinmann,Hamburger SV
4376,Marvin Schwäbe,FC Cologne
4377,Joseph-Claude Gyau,Borussia Dortmund
4378,Tolcay Cigerci,Hamburger SV
4379,Mitsuru Maruoka,Borussia Dortmund
4381,Mateusz Klich,Leeds
4383,Carlton Cole,West Ham
4384,Jussi Jääskeläinen,West Ham
4385,Guy Demel,West Ham
4386,Nélson Oliveira,Swansea
4387,Robin van Persie,Manchester United
4388,Anthony Réveillere,Sunderland
4389,Chris Baird,West Bromwich Albion
4390,Robert Green,Queens Park Rangers
4391,Darnell Furlong,West Bromwich Albion
4392,Nedum Onuoha,Queens Park Rangers
4393,Yun Suk-Young,Queens Park Rangers
4394,Karl Henry,Queens Park Rangers
4395,Junior Hoilett,Cardiff
4396,Bobby Zamora,Queens Park Rangers
4397,Niko Kranjcar,Queens Park Rangers
4398,Clint Hill,Queens Park Rangers
4399,Shaun Wright-Phillips,Queens Park Rangers
4400,Tomas Rosicky,Arsenal
4401,Emiliano Martinez,Aston Villa
4402,Yaya Sanogo,Toulouse
4403,Mehdi Abeid,Nantes
4404,Ryan Taylor,Newcastle United
4405,Florin Gardos,Southampton
4406,Lazar Markovic,Fulham
4408,Steven Gerrard,Liverpool
4409,Allan McGregor,Hull
4410,Paul McShane,Hull
4411,Alex Bruce,Hull
4412,Maynor Figueroa,Hull
4413,Stephen Quinn,Hull
4414,Sone Aluko,Hull
4415,Steve Harper,Hull
4416,Jason McCarthy,Southampton
4418,Frank Lampard,Manchester City
4419,Adam Armstrong,Southampton
4420,Sammy Ameobi,Newcastle United
4421,Jason Shackell,Burnley
4422,Ashley Barnes,Burnley
4423,Steven Reid,Burnley
4425,Ross Wallace,Burnley
4426,Michael Duff,Burnley
4427,Andreas Weimann,Aston Villa
4428,Daniel Lafferty,Burnley
4429,Rio Ferdinand,Queens Park Rangers
4430,Joey Barton,Burnley
4431,Armand Traore,Queens Park Rangers
4432,Michael Doughty,Queens Park Rangers
4433,Ron Vlaar,Aston Villa
4434,Didier Drogba,Chelsea
4435,Nenê,West Ham
4436,Shola Ameobi,Crystal Palace
4437,Luke Garbutt,Everton
4438,Matt Upson,Leicester
4439,Paul Konchesky,Leicester
4440,Esteban Cambiasso,Leicester
4441,Matthew James,Leicester
4442,Paulinho,Barcelona
4443,Yannick Sagbo,Hull
4444,Richard Dunne,Queens Park Rangers
4445,Reece Grego-Cox,Queens Park Rangers
4446,Brandon Comley,Queens Park Rangers
4447,Dominic Gape,Southampton
4448,Dwight Tiendalli,Swansea
4450,Adel Taarabt,Genoa
4454,Tom Ince,Huddersfield
4455,Jak Alnwick,Newcastle United
4456,Chris Wood,Newcastle United
4457,Cole Kpekawa,Queens Park Rangers
4460,Brad Jones,Liverpool
4461,Tom Lawrence,Leicester
4462,Liam Rosenior,Brighton
4463,Tyler Blackett,Manchester United
4464,Matthew Taylor,Burnley
4467,Jazz Richards,Cardiff
4468,Dedryck Boyata,Hertha Berlin
4469,Philippe Senderos,Aston Villa
4471,Mohamed Diamé,Newcastle United
4472,Marvin Sordell,Burnley
4473,William Buckley,Sunderland
4475,Jed Steer,Aston Villa
4476,Callum Robinson,West Bromwich Albion
4479,Jason Davidson,West Bromwich Albion
4481,Isaiah Brown,Brighton
4483,Sam Gallagher,Southampton
4485,José Pozo,Rayo Vallecano
4487,Jerome Thomas,Crystal Palace
4488,Barry Bannan,Crystal Palace
4489,Oussama Assaidi,Stoke
4490,Semi Ajayi,West Bromwich Albion
4491,Emmanuel Mayuka,Southampton
4492,José Enrique,Liverpool
4493,Jozy Altidore,Sunderland
4495,Liam Moore,Leicester
4497,Anthony Knockaert,Brighton
4499,Georgios Samaras,West Bromwich Albion
4500,Kevin Doyle,Crystal Palace
4501,Thierry Ambrose,Metz
4503,Ricardo Vaz Te,West Ham
4505,Sebastián Blanco,West Bromwich Albion
4507,Haris Vuckic,Newcastle United
4508,Darren Bent,Aston Villa
4510,Lewis Baker,Fortuna Duesseldorf
4513,Tom Thorpe,Manchester United
4515,Facundo Ferreyra,Celta Vigo
4525,Anderson,Manchester United
4528,Alejandro Faurlin,Queens Park Rangers
4530,Valentin Roberge,Reims
4531,Stuart O'Keefe,Crystal Palace
4532,Gary Taylor-Fletcher,Leicester
4536,Nani,Venezia
4538,Tomas Mikuckis,Torpedo Moscow
4539,Vadim Steklov,Arsenal Tula
4540,Sergei Zenjov,Torpedo Moscow
4541,Anton Putsila,Torpedo Moscow
4542,Aleksey Pugin,Tom Tomsk
4543,Hugo Vieira,Torpedo Moscow
4544,Arnor Smárason,Torpedo Moscow
4545,Alexander Budakov,Anzhi Makhachkala
4546,Egor Tarakanov,Torpedo Moscow
4547,Konstantin Bazelyuk,Anzhi Makhachkala
4548,Ibrahima Niasse,Mordovya
4549,Danilo,Mordovya
4550,Rustem Mukhametshin,Tosno
4551,Pavel Stepanets,FC Ufa
4552,Igor Shevchenko,Arsenal Tula
4553,Sergei Veremko,FC Ufa
4554,Dmitriy Golubov,FC Ufa
4555,Dmitri Otstavnov,Rubin Kazan
4556,Ailton,FK Akhmat
4557,Adolphe Teikeu,FK Akhmat
4558,Jeremy Bokila,FK Akhmat
4559,Adlan Katsaev,Anzhi Makhachkala
4560,Alexander Filimonov,Arsenal Tula
4561,Ivan Ershov,Arsenal Tula
4562,Ivan Lozenkov,Arsenal Tula
4563,Andrey Vasilyev,Arsenal Tula
4564,Mladen Kascelan,Tosno
4565,Andrey Lyakh,Arsenal Tula
4566,Arthur Maloyan,Arsenal Tula
4567,Sergey Kuznetsov,Tom Tomsk
4568,Sergey Ignatiev,Arsenal Tula
4569,Maxim Votinov,Arsenal Tula
4570,Aleksey Bazanov,Arsenal Tula
4571,Dmitriy Smirnov,Arsenal Tula
4572,Vladislav Ryzhkov,Arsenal Tula
4573,Maksim Lepskiy,Arsenal Tula
4574,Aleksandr Makarenko,Arsenal Tula
4575,Sergei Maslov,Arsenal Tula
4576,Igor Kaleshin,Arsenal Tula
4577,Aleksandr Kutjin,FC Yenisey Krasnoyarsk
4578,Sergey Kotov,Arsenal Tula
4580,Sergei Sukharev,Tosno
4581,Roman Berezovskiy,Dinamo Moscow
4582,Igor Lolo,FC Rostov
4583,Mihail Platica,FC Rostov
4584,Alexsei Rebko,FC Rostov
4585,Siyanda Xulu,FC Rostov
4586,Aleksey Gerasimov,Ural
4588,Juan Insaurralde,Spartak Moscow
4589,João Carlos,Spartak Moscow
4590,Kim Källström,Spartak Moscow
4591,Zahari Sirakov,Amkar
4592,Igor Picusceac,Amkar
4593,Martin Jakubko,Amkar
4595,Ján Mucha,Arsenal Tula
4596,Anri Khagush,Arsenal Tula
4597,Lukás Tesák,Arsenal Tula
4598,Vladimir Korytko,Arsenal Tula
4599,Florin Costea,Arsenal Tula
4600,Evgeni Alferov,Arsenal Tula
4601,Aleksandr Kryuchkov,Arsenal Tula
4602,Andrei Naletov,Arsenal Tula
4604,Maksim Bordachev,Tom Tomsk
4605,Anton Miranchuk,Lokomotiv Moscow
4606,Marat Izmailov,FC Krasnodar
4607,Ruslan Adzhindzhal,FC Krasnodar
4608,Oleg Lanín,Krylya Sovetov Samara
4609,Alexander Kerzhakov,Zenit St. Petersburg
4610,Ivan Solovyev,Zenit St. Petersburg
4611,Anatoliy Tymoshchuk,Zenit St. Petersburg
4612,Marko Simonovski,Amkar
4613,Jakub Wawrzyniak,Amkar
4614,Soslan Takasov,FC Tambov
4615,Sölvi Ottesen,Ural
4616,Arsen Oganesyan,Ural
4617,Markus Berger,Ural
4619,Aleksandr Shchanitsin,Ural
4620,Georgi Nurov,Ural
4622,Dmitry Aydov,Arsenal Tula
4623,Adam Kokoszka,Torpedo Moscow
4624,Mikhail Bagayev,Torpedo Moscow
4625,Yuri Kuleshov,Torpedo Moscow
4627,Sergey Davydov,Torpedo Moscow
4628,Egor Baburin,Torpedo Moscow
4629,Jan Tigorev,Lokomotiv Moscow
4631,Maksim Belyaev,Arsenal Tula
4632,Aleksandr Belozerov,Ural
4633,Ivan Franjic,Torpedo Moscow
4634,Artem Samsonov,SKA-Khabarovsk
4635,Vladimir Bozovic,Mordovya
4636,Marko Scepovic,FK Akhmat
4639,Alexander Chibirov,Arsenal Tula
4640,Arthur Fahrion,Arsenal Tula
4641,Evgeny Yezhov,Arsenal Tula
4642,Dmitry Starodub,Arsenal Tula
4643,Roman Salimov,Arsenal Tula
4644,Leonid Figh,Arsenal Tula
4645,Alexander Abramovich Zakarlyuka,Arsenal Tula
4646,Pavel Sergeev,Arsenal Tula
4647,Rinat Timokhin,Arsenal Tula
4648,Yuriy Medvedev,Arsenal Tula
4653,Damian Zbozien,Amkar
4654,Evgeni Tyukalov,Amkar
4656,Aleksandr Subbotin,Amkar
4657,Jamaldin Khodzhanyiazov,Ural
4659,António Ferreira,FK Akhmat
4661,Aleksandr Filtsov,Arsenal Tula
4665,Vitinho,CSKA Moscow
4666,Danilo,Kuban Krasnodar
4667,Maksim Zhavnerchik,Kuban Krasnodar
4670,Moussa Konate,Dijon
4671,Nikita Bezlikhotnov,FC Ufa
4672,Aleksander Vasiljev,FC Ufa
4673,Réginal Goreux,FC Rostov
4674,Azim Fatullaev,FC Yenisey Krasnoyarsk
4676,Nika Chkhapelia,FC Rostov
4678,Nemanja Nikolic,FC Rostov
4682,Takafumi Akahoshi,FC Ufa
4683,William,FC Ufa
4687,Sekou Oliseh,Kuban Krasnodar
4688,Ruslan Abazov,Tosno
4693,Rafael Carioca,Spartak Moscow
4694,Lucas Barrios,Montpellier
4695,Arshak Koryan,Khimki
4699,Simon Kjaer,AC Milan
4700,Kevin Koubemba,Lille
4701,Julien Faubert,Bordeaux
4702,Kian Hansen,Nantes
4703,Adama Niane,Troyes
4704,Ismael Bangoura,Nantes
4705,Felipe Saad,Caen
4706,Bangaly-Fodé Koita,Caen
4708,Christophe Mandanne,Nancy
4709,Benjamin Leroy,Ajaccio
4710,Cédric Mongongu,Montpellier
4711,Jesper Juelsgaard,Evian Thonon Gaillard
4712,Djakaridja Koné,Evian Thonon Gaillard
4713,Yeltsin Tejeda,Evian Thonon Gaillard
4714,Milos Ninkovic,Evian Thonon Gaillard
4715,Nicolás Blandi,Evian Thonon Gaillard
4716,Clarck N'Sikulu,Evian Thonon Gaillard
4717,Modou Sougou,Evian Thonon Gaillard
4718,Nicki Bille Nielsen,Evian Thonon Gaillard
4719,Cédric Cambon,Evian Thonon Gaillard
4721,Alioune Fall,Evian Thonon Gaillard
4722,Siaka Tiéné,Montpellier
4723,Drissa Diakité,SC Bastia
4724,Romaric,SC Bastia
4725,Mads Albæk,Reims
4726,Matheus Carvalho,Monaco
4727,Dimitar Berbatov,Monaco
4728,Landry N'Guémo,Saint-Etienne
4729,Abel Aguilar,Toulouse
4730,Zacharie Boucher,Angers
4731,Anthony Mfa Mezui,Metz
4732,Romain Métanire,Reims
4733,José Luis Palomino,Atalanta
4734,Guido Milan,Metz
4735,Ahmed Kashi,Metz
4736,Ferjani Sassi,Metz
4737,Florent Malouda,Metz
4738,Yeni N'Gbakoto,Guingamp
4739,Federico Andrada,Metz
4740,Kévin Lejeune,Metz
4741,Cheick Doukoure,Levante
4742,David Oberhauser,Metz
4743,Sylvain Marchal,Metz
4744,Jonathan Rivierez,Metz
4745,Guirane N'Daw,Metz
4746,Rod Fanni,Marseille
4747,André-Pierre Gignac,Marseille
4748,Brice Samba,Lens
4749,Anders Konradsen,Rennes
4750,Pedrinho,Lorient
4751,Christian Brüls,Rennes
4752,Lloyd Palun,Nice
4753,Carlos Eduardo,Nice
4754,Bryan Constant,Nice
4755,Joris Delle,Nice
4756,Grégoire Puel,Nice
4757,Julien Vercauteren,Nice
4758,Alexy Bosetti,Nice
4759,Zoumana Camara,Paris Saint Germain
4761,David Rozehnal,Lille
4762,Christopher Glombard,Reims
4763,Rudy Riou,Lens
4764,Jean-Philippe Gbamin,CSKA Moscow
4765,Loïck Landre,Nimes
4766,Ahmed Kantari,Lens
4767,Benjamin Boulenger,Lens
4768,Wylan Cyprien,Nantes
4769,Pierrick Valdivia,Nimes
4770,Yoann Touzghar,Ajaccio
4771,Pablo Chavarria,Mallorca
4772,Adamo Coulibaly,Lens
4773,Benjamin Bourigeaud,Rennes
4774,Valentin Belon,Lens
4775,Quentin Lecoeuche,Lens
4776,Aristote Madiani,Lens
4777,Abdoul Ba,Lens
4778,Alharbi El Jadeyaoui,Lens
4779,Jérémy Choplin,Metz
4780,Fakhreddine Ben Youssef,Metz
4781,Janis Ikaunieks,Metz
4782,Baissama Sankoh,Caen
4783,Ladislas Douniama,Guingamp
4784,Ronnie Schwartz,Guingamp
4785,Kassim Abdallah,Evian Thonon Gaillard
4786,Cédric Barbosa,Evian Thonon Gaillard
4787,Mathieu Duhamel,Caen
4788,Dylan Gissi,Montpellier
4789,El-Hadji Ba,SC Bastia
4790,Lalaïna Nomenjanahary,Lens
4791,Patrick Fradj,Lens
4792,Jean Calvé,Caen
4793,Chris Philipps,Metz
4794,Yoann Wachter,Lorient
4795,Djibril Cissé,SC Bastia
4797,Famoussa Kone,SC Bastia
4798,Aldo Angoula,Evian Thonon Gaillard
4799,Abdoulaye Diaby,Getafe
4801,Rachid Alioui,Angers
4802,David Ramírez,Evian Thonon Gaillard
4803,Marc-Aurele Caillard,Metz
4804,Abdou Diallo,RasenBallsport Leipzig
4805,Dylan Bahamboula,Dijon
4806,Sergei Krivets,Metz
4807,Fadil Sido,Metz
4809,Dragos Grigore,Toulouse
4811,Jean Eudes Aholou,Strasbourg
4812,Víctor Hugo Montaño,Montpellier
4813,Olivier Sorlin,Evian Thonon Gaillard
4816,Souleymane Diawara,Nice
4818,Marc Planus,Bordeaux
4819,José Saez,Caen
4820,Juan Manuel Falcón,Metz
4821,Fabien Audard,Lorient
4823,Samuel Atrous,Lens
4824,Taylor Moore,Lens
4825,Boubacar Sylla,Lens
4826,Jordan Boy,Evian Thonon Gaillard
4828,Mathias Autret,Auxerre
4830,Bilal Boutobba,Montpellier
4832,Billel Omrani,Marseille
4833,Dimitri Kevin Cavare,Rennes
4834,Malick Seck,Lens
4836,Itay Shechter,Nantes
4837,Fernando Aristeguieta,Nantes
4838,Jean-Jacques Pierre,Caen
4839,Romain Rocchi,Metz
4840,Karim Achahbar,Guingamp
4841,Younes Kaabouni,Bordeaux
4842,Azbe Jug,Bordeaux
4844,Mathieu Coutadeur,Lorient
4845,Deme N'Diaye,Lens
4846,Gaëtan Courtet,Reims
4848,Michael Frey,Schalke 04
4849,Sada Thioub,Angers
4850,Juan Pablo Pino,SC Bastia
4851,Dario Cvitanich,Nice
4853,Kwame Nsor,Metz
4855,Bryan Pelé,Troyes
4856,Fabien Robert,Lorient
4859,Thibaut Vion,Metz
4860,Sami Larabi,Toulouse
4864,Bocundji Ca,Reims
4865,Roli Pereira De Sa,Nantes
4866,Aboubakar Kamara,Dijon
4867,David Djigla,Bordeaux
4869,Nicolas Saint-Ruf,Montpellier
4870,Joao Rodríguez,SC Bastia
4871,Benjamin Mokulu Tembe,SC Bastia
4875,Sacha Bastien,Reims
4880,Gaël Givet,Evian Thonon Gaillard
4881,Mayoro N'Doye,Metz
4882,Laurent Abergel,Lorient
4883,Bruno Ecuele Manga,Dijon
4884,Eliran Atar,Reims
4886,Cédric Hountondji,Angers
4887,Moussa Gueye,Metz
4889,Vincent Aboubakar,Lorient
4890,Hadi Sacko,Bordeaux
4891,Jean Makoun,Rennes
4892,Lucas Mendes,Marseille
4894,Trent Sainsbury,Inter
4895,Andrea Pinamonti,Sassuolo
4896,Andrew Gravillon,Reims
4897,Zinho Vanheusden,Genoa
4902,Carlao,Torino
4903,Mamadou Coulibaly,Salernitana
4904,Adrián Cubas,Nimes
4905,Hrvoje Milicevic,Pescara
4906,Alberto Cerri,Cagliari
4907,Bartosz Bereszynski,Sampdoria
4908,Lorenco Simic,SPAL 2013
4911,Alessio Zerbin,Napoli
4912,Paolo Faragò,Cagliari
4913,Roberto Biancu,Cagliari
4914,Han Kwang Song,Cagliari
4917,Niccolò Zanellato,Crotone
4918,Patrick Cutrone,Empoli
4920,Matteo Gabbia,AC Milan
4921,Giuseppe Borello,Crotone
4922,Andrej Kotnik,Crotone
4923,Boadu Maxwell Acosty,Crotone
4924,Luca Crecco,Lazio
4925,Giorgio Spizzichino,Lazio
4929,Orji Okwonkwo,Bologna
4930,Bruno Petkovic,Verona
4932,Pietro Pellegri,Torino
4933,Leonardo Morosini,Brescia
4934,Andrea Beghetto,Frosinone
4935,Gennaro Ruggiero,Palermo
4936,Stefan Silva,Palermo
4937,Miha Zajc,Genoa
4938,Mame Thiam,Empoli
4939,Alessandro Bastoni,Inter
4940,Francesco Rossi,Atalanta
4941,Hans Hateboer,Atalanta
4942,Sofian Kiyine,Venezia
4943,Emanuel Vignato,Bologna
4951,Grigoris Kastanos,Salernitana
4952,Filippo Delli Carri,Salernitana
4955,Jan Mlakar,Fiorentina
4956,Michele Cerofolini,Fiorentina
4957,Alessandro Semprini,Brescia
4959,Filippo Melegoni,Genoa
4968,Giorgio Altare,Cagliari
4970,Luca Pellegrini,Eintracht Frankfurt
4975,Joshua Pérez,Fiorentina
4981,Davide Frattesi,Sassuolo
4983,Arnel Jakupovic,Empoli
4984,Wladimiro Falcone,Lecce
5009,Juan Manuel Valencia,Bologna
5015,Giacomo Vrioni,Juventus
5025,Alessandro Buongiorno,Torino
5026,Federico Serra,Cagliari
5028,Gianluca Frabotta,Verona
5031,Álvaro Lemos,Celta Vigo
5032,Andrew Hjulsager,Celta Vigo
5033,Iván Villar,Celta Vigo
5034,Rafa Navarro,Real Betis
5035,Alin Tosca,Benevento
5036,Riza Durmisi,Nice
5037,Darko Brasanac,Osasuna
5038,Álex Alegría,Mallorca
5039,Ryan Donk,Real Betis
5040,Álex Martínez,Granada
5041,Benito Ramírez,Las Palmas
5042,Fernando Pacheco,Espanyol
5043,Kiko Femenía,Villarreal
5044,Víctor Laguardia,Alaves
5045,Manu García,Alaves
5046,Óscar Romero,Alaves
5047,Rubén Sobrino,Cadiz
5048,Daniel Torres,Alaves
5049,Adrià Ortolá,Alaves
5050,Clement Lenglet,Tottenham
5051,Gabriel Mercado,Sevilla
5052,Walter Montoya,Sevilla
5054,Hélder Lopes,Las Palmas
5055,Mateo García,Las Palmas
5056,Marlon Santos,Monza
5057,Jasper Cillessen,Valencia
5058,Carles Aleñá,Getafe
5059,Denys Boyko,Malaga
5060,Aleksandar Katai,Alaves
5061,Kepa,Chelsea
5062,Yeray Álvarez,Athletic Club
5063,Saborit,Athletic Club
5064,Dimitrios Siovas,SD Huesca
5065,Diego Rico,Real Sociedad
5066,David Timor,Getafe
5067,Gabriel Pires,Leganes
5068,Alexander Szymanowski,Leganes
5069,Luciano Neves,Leganes
5070,Nereo Champagne,Leganes
5071,Nicolás Gaitán,Lille
5073,Florian Lejeune,Rayo Vallecano
5074,Kike García,Osasuna
5075,Rubén Peña,Osasuna
5076,Cristian Rivera,Leganes
5077,Mikel Vesga,Athletic Club
5078,Fernando Amorebieta,Sporting Gijon
5079,Erik Exposito,Las Palmas
5080,Emre Colak,Deportivo La Coruna
5081,Edu Expósito,Espanyol
5082,Ola John,Deportivo La Coruna
5083,Marlos Moreno,Troyes
5084,Bruno Gama,Deportivo La Coruna
5085,Marc Navarro,Leganes
5086,Marc Roca,Leeds
5087,Roberto Jiménez,Real Valladolid
5088,Buñuel,Osasuna
5089,Nikola Vujadinovic,Osasuna
5090,David García,Osasuna
5091,Alex Berenguer,Athletic Club
5092,Goran Causic,Arsenal Tula
5093,Roberto Torres,Osasuna
5094,Fausto,Osasuna
5095,Sergio León,Real Valladolid
5096,De las Cuevas,Osasuna
5097,Javier Flaño,Osasuna
5098,Olavide,Osasuna
5099,Jaime Romero,Osasuna
5100,Nauzet,Osasuna
5101,Carlos Clerc,Elche
5102,Jhon Steven Mondragón,Osasuna
5103,Martin Hongla,Real Valladolid
5104,Sverrir Ingi Ingason,FC Rostov
5105,Victorien Angban,PFC Sochi
5106,Aly Mallé,Granada
5107,Entrena,Granada
5108,Omer Atzili,Granada
5109,Rui Silva,Real Betis
5110,Mariano,Real Madrid
5111,Ganso,Amiens
5112,Toño Ramírez,Real Sociedad
5113,Santos Borré,Eintracht Frankfurt
5114,Raúl García,Real Valladolid
5115,Christian Santos,Alaves
5116,Pione Sisto,Celta Vigo
5117,Víctor Díaz,Granada
5118,Alberto,Leganes
5119,Martín Mantovani,SD Huesca
5120,Nano,Cadiz
5121,Markel Areitio,Eibar
5124,Alberto Rodríguez,Alaves
5125,José Carlos,Real Betis
5126,José Ángel,Osasuna
5127,Davy Roef,Deportivo La Coruna
5128,Oier,Osasuna
5129,Kenan Kodro,Real Valladolid
5130,Fran Mérida,Espanyol
5131,Eugeni,SD Huesca
5132,Jean Carlos,Granada
5133,Aarón Martín,Mainz 05
5134,Óscar Melendo,Espanyol
5135,David Concha,Real Sociedad
5136,Estupiñán,Brighton
5138,Alejandro Pozo,Almeria
5139,Raoul Loé,Osasuna
5140,Kike Barja,Osasuna
5141,Unai García,Osasuna
5142,Luis Perea,Osasuna
5143,Mario Fernández,Osasuna
5144,Luis Muñoz,Malaga
5145,Michael Santos,Leganes
5146,Mikel Villanueva,Malaga
5148,Imanol Sarriegui,Eibar
5149,Diego Barrios,Leganes
5150,Pablo Fernández,Sporting Gijon
5152,Juan Rodríguez,Sporting Gijon
5153,Kévin Rodrigues,Rayo Vallecano
5154,Mehdi Carcela-González,Granada
5155,Keidi Bare,Espanyol
5157,Iván Márquez,Osasuna
5158,Akram Afif,Sporting Gijon
5159,Marc Cardona,Osasuna
5160,Imanol García,Osasuna
